ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b69b-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_nodes,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b69b-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_gpus,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b69b-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_gpu_milli,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b69b-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-total_gpus,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b69b-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-arrived_gpu_milli
1213,6212,5938460,6212,6384570
1213,6212,5938460,6212,6385380
1213,6212,5938460,6212,6385850
1213,6212,5938460,6212,6386320
1213,6212,5938460,6212,6386640
1213,6212,5938460,6212,6388640
1213,6212,5938460,6212,6389450
1213,6212,5938460,6212,6390450
1213,6212,5938460,6212,6391100
1213,6212,5938460,6212,6392100
1213,6212,5938460,6212,6393100
1213,6212,5938460,6212,6393100
1213,6212,5938460,6212,6394100
1213,6212,5938780,6212,6394420
1213,6212,5938780,6212,6395420
1213,6212,5938780,6212,6399420
1213,6212,5938780,6212,6400420
1213,6212,5938780,6212,6401010
1213,6212,5938780,6212,6402010
1213,6212,5938780,6212,6403010
1213,6212,5938780,6212,6404010
1213,6212,5938780,6212,6405010
1213,6212,5938780,6212,6405820
1213,6212,5938780,6212,6413820
1213,6212,5938890,6212,6413930
1213,6212,5938890,6212,6413930
1213,6212,5938890,6212,6421930
1213,6212,5938890,6212,6429930
1213,6212,5938890,6212,6430930
1213,6212,5938890,6212,6431160
1213,6212,5938890,6212,6431970
1213,6212,5938890,6212,6432780
1213,6212,5938890,6212,6433780
1213,6212,5938890,6212,6434780
1213,6212,5939890,6212,6435780
1213,6212,5939890,6212,6435780
1213,6212,5939890,6212,6436780
1213,6212,5939890,6212,6437780
1213,6212,5939890,6212,6438780
1213,6212,5939890,6212,6439590
1213,6212,5939890,6212,6440590
1213,6212,5939890,6212,6441400
1213,6212,5939890,6212,6442400
1213,6212,5940050,6212,6442560
1213,6212,5940050,6212,6443210
1213,6212,5940050,6212,6443210
1213,6212,5940050,6212,6443670
1213,6212,5940050,6212,6444480
1213,6212,5940050,6212,6444950
1213,6212,5940050,6212,6444950
1213,6212,5940100,6212,6445000
1213,6212,5940100,6212,6446000
1213,6212,5940100,6212,6447000
1213,6212,5940100,6212,6447470
1213,6212,5940100,6212,6448280
1213,6212,5940100,6212,6448870
1213,6212,5940100,6212,6449190
1213,6212,5940100,6212,6449660
1213,6212,5940100,6212,6450660
1213,6212,5940100,6212,6451470
1213,6212,5940100,6212,6451930
1213,6212,5940100,6212,6452930
1213,6212,5940100,6212,6453400
1213,6212,5940100,6212,6453990
1213,6212,5940100,6212,6454990
1213,6212,5940100,6212,6455990
1213,6212,5940100,6212,6456460
1213,6212,5940100,6212,6457460
1213,6212,5940100,6212,6458270
1213,6212,5940100,6212,6458590
1213,6212,5940100,6212,6459590
1213,6212,5940100,6212,6460590
1213,6212,5940100,6212,6460590
1213,6212,5940100,6212,6461180
1213,6212,5940100,6212,6462180
1213,6212,5940100,6212,6463180
1213,6212,5940100,6212,6464180
1213,6212,5940100,6212,6464830
1213,6212,5940100,6212,6465640
1213,6212,5940100,6212,6466640
1213,6212,5940100,6212,6467640
1213,6212,5940100,6212,6467640
1213,6212,5940100,6212,6468450
1213,6212,5940100,6212,6469450
1213,6212,5940100,6212,6469910
1213,6212,5940100,6212,6470910
1213,6212,5940100,6212,6471720
1213,6212,5940100,6212,6479720
1213,6212,5940100,6212,6480720
1213,6212,5940100,6212,6481720
1213,6212,5940100,6212,6482190
1213,6212,5940100,6212,6482510
1213,6212,5940100,6212,6482510
1213,6212,5940100,6212,6490510
1213,6212,5940100,6212,6490830
1213,6212,5940100,6212,6491480
1213,6212,5940100,6212,6492030
1213,6212,5940100,6212,6492350
1213,6212,5940100,6212,6493350
1213,6212,5940100,6212,6494160
1213,6212,5940100,6212,6494630
1213,6212,5940100,6212,6495630
1213,6212,5940100,6212,6496100
1213,6212,5940100,6212,6496470
1213,6212,5940100,6212,6497280
1213,6212,5940100,6212,6497830
1213,6212,5940100,6212,6498150
1213,6212,5940100,6212,6498800
1213,6212,5940100,6212,6499800
1213,6212,5940100,6212,6500800
1213,6212,5940100,6212,6501800
1213,6212,5940100,6212,6502610
1213,6212,5940100,6212,6503610
1213,6212,5940100,6212,6503610
1213,6212,5940100,6212,6504260
1213,6212,5940100,6212,6505260
1213,6212,5940100,6212,6506260
1213,6212,5940100,6212,6506720
1213,6212,5940100,6212,6507720
1213,6212,5940100,6212,6508040
1213,6212,5940100,6212,6508040
1213,6212,5940100,6212,6510040
1213,6212,5940100,6212,6510510
1213,6212,5940100,6212,6511510
1213,6212,5940100,6212,6519510
1213,6212,5940100,6212,6520510
1213,6212,5940100,6212,6528510
1213,6212,5940100,6212,6529320
1213,6212,5940100,6212,6529320
1213,6212,5940100,6212,6530130
1213,6212,5940100,6212,6531130
1213,6212,5940100,6212,6531360
1213,6212,5940100,6212,6539360
1213,6212,5940100,6212,6539360
1213,6212,5940100,6212,6539360
1213,6212,5940100,6212,6540360
1213,6212,5940100,6212,6540830
1213,6212,5940100,6212,6541830
1213,6212,5940100,6212,6542150
1213,6212,5940100,6212,6543150
1213,6212,5940100,6212,6544150
1213,6212,5940100,6212,6544620
1213,6212,5940100,6212,6545620
1213,6212,5940100,6212,6546090
1213,6212,5940100,6212,6546900
1213,6212,5940100,6212,6547900
1213,6212,5940100,6212,6548710
1213,6212,5940100,6212,6549520
1213,6212,5940100,6212,6550520
1213,6212,5940100,6212,6551520
1213,6212,5940100,6212,6551990
1213,6212,5940100,6212,6555990
1213,6212,5940100,6212,6556460
1213,6212,5940100,6212,6556920
1213,6212,5940100,6212,6560920
1213,6212,5940100,6212,6561920
1213,6212,5940100,6212,6562920
1213,6212,5940100,6212,6563570
1213,6212,5940100,6212,6564570
1213,6212,5940100,6212,6565040
1213,6212,5940100,6212,6566040
1213,6212,5940100,6212,6566850
1213,6212,5940100,6212,6567660
1213,6212,5940100,6212,6568660
1213,6212,5940100,6212,6569660
1213,6212,5940100,6212,6569660
1213,6212,5940100,6212,6570130
1213,6212,5940100,6212,6571130
1213,6212,5940100,6212,6571130
1213,6212,5940100,6212,6572130
1213,6212,5940100,6212,6572940
1213,6212,5940100,6212,6573420
1213,6212,5940100,6212,6573420
1213,6212,5940100,6212,6574420
1213,6212,5940100,6212,6574890
1213,6212,5940100,6212,6574890
1213,6212,5940100,6212,6575890
1213,6212,5940100,6212,6576700
1213,6212,5940100,6212,6576700
1213,6212,5940100,6212,6577700
1213,6212,5940100,6212,6578170
1213,6212,5940100,6212,6578390
1213,6212,5940100,6212,6582390
1213,6212,5940100,6212,6583390
1213,6212,5940100,6212,6591390
1213,6212,5940100,6212,6591860
1213,6212,5940100,6212,6592860
1213,6212,5940100,6212,6593670
1213,6212,5940100,6212,6594140
1213,6212,5940100,6212,6595140
1213,6212,5940100,6212,6595610
1213,6212,5940100,6212,6595610
1213,6212,5940100,6212,6595610
1213,6212,5940100,6212,6596610
1213,6212,5940100,6212,6604610
1213,6212,5940100,6212,6605080
1213,6212,5940100,6212,6605080
1213,6212,5940100,6212,6613080
1213,6212,5940100,6212,6614080
1213,6212,5940100,6212,6615080
1213,6212,5940100,6212,6616080
1213,6212,5940100,6212,6616890
1213,6212,5940100,6212,6616890
1213,6212,5940100,6212,6617890
1213,6212,5940100,6212,6618700
1213,6212,5940100,6212,6619170
1213,6212,5940100,6212,6619980
1213,6212,5940100,6212,6619980
1213,6212,5940100,6212,6620980
1213,6212,5940100,6212,6621790
1213,6212,5940100,6212,6623790
1213,6212,5940100,6212,6624790
1213,6212,5940100,6212,6625790
1213,6212,5940100,6212,6633790
1213,6212,5940100,6212,6637790
1213,6212,5940100,6212,6638600
1213,6212,5940100,6212,6639600
1213,6212,5940100,6212,6640410
1213,6212,5940100,6212,6641220
1213,6212,5940100,6212,6642220
1213,6212,5940100,6212,6643030
1213,6212,5940100,6212,6644030
1213,6212,5940100,6212,6652030
1213,6212,5940100,6212,6653030
1213,6212,5940100,6212,6653500
1213,6212,5940100,6212,6657500
1213,6212,5940100,6212,6658500
1213,6212,5940100,6212,6666500
1213,6212,5940100,6212,6667310
1213,6212,5940100,6212,6668310
1213,6212,5940100,6212,6669120
1213,6212,5940100,6212,6669350
1213,6212,5940100,6212,6670350
1213,6212,5940100,6212,6672350
1213,6212,5940100,6212,6676350
1213,6212,5940100,6212,6676670
1213,6212,5940100,6212,6677670
1213,6212,5940100,6212,6678480
1213,6212,5940100,6212,6678950
1213,6212,5940100,6212,6679950
1213,6212,5940100,6212,6683950
1213,6212,5940100,6212,6684950
1213,6212,5940100,6212,6684950
1213,6212,5940100,6212,6685950
1213,6212,5940100,6212,6685950
1213,6212,5940100,6212,6693950
1213,6212,5940100,6212,6694950
1213,6212,5940100,6212,6695420
1213,6212,5940100,6212,6695890
1213,6212,5940100,6212,6703890
1213,6212,5940100,6212,6703890
1213,6212,5940100,6212,6704890
1213,6212,5940100,6212,6704890
1213,6212,5940100,6212,6708890
1213,6212,5940100,6212,6709890
1213,6212,5940100,6212,6710700
1213,6212,5940100,6212,6711700
1213,6212,5940100,6212,6712510
1213,6212,5940100,6212,6712510
1213,6212,5940100,6212,6712980
1213,6212,5940100,6212,6713790
1213,6212,5940100,6212,6721790
1213,6212,5940100,6212,6722440
1213,6212,5940100,6212,6722440
1213,6212,5940100,6212,6723250
1213,6212,5940100,6212,6724250
1213,6212,5940100,6212,6725250
1213,6212,5940100,6212,6726060
1213,6212,5940100,6212,6727060
1213,6212,5940100,6212,6727530
1213,6212,5940100,6212,6728530
1213,6212,5940100,6212,6729000
1213,6212,5940100,6212,6730000
1213,6212,5940100,6212,6731000
1213,6212,5940100,6212,6732000
1213,6212,5940100,6212,6733000
1213,6212,5940100,6212,6733470
1213,6212,5940100,6212,6733470
1213,6212,5940100,6212,6734470
1213,6212,5940100,6212,6735470
1213,6212,5940100,6212,6736470
1213,6212,5940100,6212,6737470
1213,6212,5940100,6212,6738020
1213,6212,5940100,6212,6739020
1213,6212,5940100,6212,6740020
1213,6212,5940100,6212,6740490
1213,6212,5940100,6212,6741490
1213,6212,5940100,6212,6742300
1213,6212,5940100,6212,6742620
1213,6212,5940100,6212,6743090
1213,6212,5940100,6212,6744090
1213,6212,5940100,6212,6746090
1213,6212,5940100,6212,6746090
1213,6212,5940100,6212,6747090
1213,6212,5940100,6212,6747560
1213,6212,5940100,6212,6748560
1213,6212,5940100,6212,6749560
1213,6212,5940100,6212,6750370
1213,6212,5940100,6212,6750840
1213,6212,5940100,6212,6751490
1213,6212,5940100,6212,6752300
1213,6212,5940100,6212,6752620
1213,6212,5940100,6212,6753430
1213,6212,5940100,6212,6754430
1213,6212,5940100,6212,6754660
1213,6212,5940100,6212,6754660
1213,6212,5940100,6212,6755660
1213,6212,5940100,6212,6755890
1213,6212,5940100,6212,6756210
1213,6212,5940100,6212,6756680
1213,6212,5940100,6212,6757490
1213,6212,5940100,6212,6758490
1213,6212,5940100,6212,6759490
1213,6212,5940100,6212,6759490
1213,6212,5940100,6212,6760490
1213,6212,5940100,6212,6761490
1213,6212,5940100,6212,6761720
1213,6212,5940100,6212,6762190
1213,6212,5940100,6212,6763190
1213,6212,5940100,6212,6764190
1213,6212,5940100,6212,6764190
1213,6212,5940100,6212,6768190
1213,6212,5940100,6212,6768780
1213,6212,5940100,6212,6769370
1213,6212,5940100,6212,6770370
1213,6212,5940100,6212,6771370
1213,6212,5940100,6212,6771370
1213,6212,5940100,6212,6772370
1213,6212,5940100,6212,6773370
1213,6212,5940100,6212,6774180
1213,6212,5940100,6212,6775180
1213,6212,5940100,6212,6783180
1213,6212,5940100,6212,6784180
1213,6212,5940100,6212,6785180
1213,6212,5940100,6212,6785180
1213,6212,5940100,6212,6786180
1213,6212,5940100,6212,6786990
1213,6212,5940100,6212,6787990
1213,6212,5940100,6212,6788540
1213,6212,5940100,6212,6789540
1213,6212,5940100,6212,6790350
1213,6212,5940100,6212,6790350
1213,6212,5940100,6212,6790580
1213,6212,5940100,6212,6791580
1213,6212,5940100,6212,6791580
1213,6212,5940100,6212,6792580
1213,6212,5940100,6212,6793580
1213,6212,5940100,6212,6793900
1213,6212,5940100,6212,6801900
1213,6212,5940100,6212,6802710
1213,6212,5940100,6212,6802710
1213,6212,5940100,6212,6802710
1213,6212,5940100,6212,6803710
1213,6212,5940100,6212,6804520
1213,6212,5940100,6212,6805520
1213,6212,5940100,6212,6806520
1213,6212,5940100,6212,6807520
1213,6212,5940100,6212,6808520
1213,6212,5940100,6212,6809520
1213,6212,5940100,6212,6817520
1213,6212,5940100,6212,6825520
1213,6212,5940100,6212,6825520
1213,6212,5940100,6212,6825520
1213,6212,5940100,6212,6825990
1213,6212,5940100,6212,6826460
1213,6212,5940100,6212,6827460
1213,6212,5940100,6212,6828460
1213,6212,5940100,6212,6829460
1213,6212,5940100,6212,6830270
1213,6212,5940100,6212,6830270
1213,6212,5940100,6212,6830270
1213,6212,5940100,6212,6831080
1213,6212,5940100,6212,6832080
1213,6212,5940100,6212,6833080
1213,6212,5940100,6212,6834080
1213,6212,5940100,6212,6834550
1213,6212,5940100,6212,6834550
1213,6212,5940100,6212,6835550
1213,6212,5940100,6212,6836550
1213,6212,5940100,6212,6837550
1213,6212,5940100,6212,6838550
1213,6212,5940100,6212,6839360
1213,6212,5940100,6212,6840170
1213,6212,5940100,6212,6840980
1213,6212,5940100,6212,6844980
1213,6212,5940100,6212,6844980
1213,6212,5940100,6212,6852980
1213,6212,5940100,6212,6853980
1213,6212,5940100,6212,6854980
1213,6212,5940100,6212,6855440
1213,6212,5940100,6212,6856440
1213,6212,5940100,6212,6857440
1213,6212,5940100,6212,6858250
1213,6212,5940100,6212,6858250
1213,6212,5940100,6212,6858720
1213,6212,5940100,6212,6859720
1213,6212,5940100,6212,6859720
1213,6212,5940100,6212,6859940
1213,6212,5940100,6212,6860940
1213,6212,5940100,6212,6861750
1213,6212,5940100,6212,6862750
1213,6212,5940100,6212,6863750
1213,6212,5940100,6212,6864560
1213,6212,5940100,6212,6865560
1213,6212,5940100,6212,6866560
1213,6212,5940100,6212,6867560
1213,6212,5940100,6212,6868370
1213,6212,5940100,6212,6869180
1213,6212,5940100,6212,6869180
1213,6212,5940100,6212,6869770
1213,6212,5940100,6212,6870770
1213,6212,5940100,6212,6871580
1213,6212,5940100,6212,6872580
1213,6212,5940100,6212,6872580
1213,6212,5940100,6212,6873580
1213,6212,5940100,6212,6873810
1213,6212,5940100,6212,6874130
1213,6212,5940100,6212,6882130
1213,6212,5940100,6212,6882780
1213,6212,5940100,6212,6883780
1213,6212,5940100,6212,6883780
1213,6212,5940100,6212,6884590
1213,6212,5940100,6212,6885590
1213,6212,5940100,6212,6887590
1213,6212,5940100,6212,6888140
1213,6212,5940100,6212,6888410
1213,6212,5940100,6212,6889410
1213,6212,5940100,6212,6890410
1213,6212,5940100,6212,6890410
1213,6212,5940100,6212,6898410
1213,6212,5940100,6212,6900410
1213,6212,5940100,6212,6901410
1213,6212,5940100,6212,6901880
1213,6212,5940100,6212,6902880
1213,6212,5940100,6212,6903880
1213,6212,5940100,6212,6904350
1213,6212,5940100,6212,6905350
1213,6212,5940100,6212,6906350
1213,6212,5940100,6212,6907350
1213,6212,5940100,6212,6908160
1213,6212,5940100,6212,6908630
1213,6212,5940100,6212,6909070
1213,6212,5940100,6212,6909880
1213,6212,5940100,6212,6910690
1213,6212,5940100,6212,6911690
1213,6212,5940100,6212,6912690
1213,6212,5940100,6212,6913690
1213,6212,5940100,6212,6914690
1213,6212,5940100,6212,6915690
1213,6212,5940100,6212,6916060
1213,6212,5940100,6212,6917060
1213,6212,5940100,6212,6921060
1213,6212,5940100,6212,6922060
1213,6212,5940100,6212,6922870
1213,6212,5940100,6212,6923870
1213,6212,5940100,6212,6924340
1213,6212,5940100,6212,6924990
1213,6212,5940100,6212,6925990
1213,6212,5940100,6212,6926990
1213,6212,5940100,6212,6927640
1213,6212,5940100,6212,6927640
1213,6212,5940260,6212,6927800
1213,6212,5940260,6212,6928800
1213,6212,5940260,6212,6928800
1213,6212,5940260,6212,6930800
1213,6212,5940260,6212,6938800
1213,6212,5940260,6212,6939800
1213,6212,5940370,6212,6939910
1213,6212,5940370,6212,6940380
1213,6212,5940370,6212,6941380
1213,6212,5940370,6212,6941380
1213,6212,5940370,6212,6949380
1213,6212,5940370,6212,6949850
1213,6212,5940370,6212,6950220
1213,6212,5940370,6212,6951220
1213,6212,5940370,6212,6952220
1213,6212,5940370,6212,6952450
1213,6212,5940370,6212,6953260
1213,6212,5940370,6212,6954260
1213,6212,5940370,6212,6954260
1213,6212,5940370,6212,6955260
1213,6212,5940370,6212,6955490
1213,6212,5940370,6212,6955490
1213,6212,5940370,6212,6963490
1213,6212,5940370,6212,6964490
1213,6212,5940370,6212,6965490
1213,6212,5940370,6212,6966490
1213,6212,5940370,6212,6966960
1213,6212,5940370,6212,6967280
1213,6212,5940370,6212,6969280
1213,6212,5940370,6212,6973280
1213,6212,5940370,6212,6974280
1213,6212,5940370,6212,6975280
1213,6212,5940370,6212,6979280
1213,6212,5940370,6212,6979280
1213,6212,5940370,6212,6979750
1213,6212,5940370,6212,6980750
1213,6212,5940370,6212,6981750
1213,6212,5940370,6212,6982070
1213,6212,5940370,6212,6982070
1213,6212,5940370,6212,6983070
1213,6212,5940370,6212,6983070
1213,6212,5940370,6212,6991070
1213,6212,5940370,6212,6992070
1213,6212,5940370,6212,6992540
1213,6212,5940370,6212,6993540
1213,6212,5940370,6212,6994350
1213,6212,5940370,6212,6994820
1213,6212,5940370,6212,6995630
1213,6212,5940370,6212,6996630
1213,6212,5940370,6212,6996860
1213,6212,5940370,6212,6997090
1213,6212,5940370,6212,6998090
1213,6212,5940370,6212,6999090
1213,6212,5940370,6212,7000090
1213,6212,5940370,6212,7001090
1213,6212,5940370,6212,7002090
1213,6212,5940370,6212,7002640
1213,6212,5940370,6212,7003450
1213,6212,5940370,6212,7003450
1213,6212,5940370,6212,7004450
1213,6212,5940370,6212,7005260
1213,6212,5940370,6212,7007260
1213,6212,5940370,6212,7008260
1213,6212,5940370,6212,7008910
1213,6212,5940370,6212,7009910
1213,6212,5940370,6212,7011910
1213,6212,5940370,6212,7012230
1213,6212,5940370,6212,7013040
1213,6212,5940370,6212,7013040
1213,6212,5940370,6212,7014040
1213,6212,5940370,6212,7018040
1213,6212,5940370,6212,7019040
1213,6212,5940370,6212,7027040
1213,6212,5940370,6212,7028040
1213,6212,5940370,6212,7028630
1213,6212,5940370,6212,7029100
1213,6212,5940370,6212,7029650
1213,6212,5940370,6212,7030650
1213,6212,5940370,6212,7030650
1213,6212,5940370,6212,7032650
1213,6212,5940370,6212,7032970
1213,6212,5940370,6212,7033290
1213,6212,5940370,6212,7034290
1213,6212,5940370,6212,7035290
1213,6212,5940370,6212,7035290
1213,6212,5940370,6212,7035940
1213,6212,5940370,6212,7036590
1213,6212,5940370,6212,7036590
1213,6212,5940370,6212,7036590
1213,6212,5940370,6212,7037590
1213,6212,5940370,6212,7038590
1213,6212,5940370,6212,7039400
1213,6212,5940370,6212,7039870
1213,6212,5940370,6212,7040870
1213,6212,5940370,6212,7041870
1213,6212,5940370,6212,7042190
1213,6212,5940370,6212,7042190
1213,6212,5940370,6212,7043190
1213,6212,5940370,6212,7043510
1213,6212,5940370,6212,7043740
1213,6212,5940370,6212,7051740
1213,6212,5940370,6212,7051740
1213,6212,5940370,6212,7051740
1213,6212,5940370,6212,7052740
1213,6212,5940370,6212,7053740
1213,6212,5940370,6212,7053740
1213,6212,5940370,6212,7054740
1213,6212,5940370,6212,7054970
1213,6212,5940370,6212,7055970
1213,6212,5940370,6212,7056290
1213,6212,5940370,6212,7057290
1213,6212,5940370,6212,7057760
1213,6212,5940370,6212,7058760
1213,6212,5940370,6212,7059760
1213,6212,5940370,6212,7060760
1213,6212,5940370,6212,7061570
1213,6212,5940370,6212,7062380
1213,6212,5940370,6212,7063380
1213,6212,5940370,6212,7064380
1213,6212,5940370,6212,7065380
1213,6212,5940370,6212,7065380
1213,6212,5940370,6212,7066380
1213,6212,5940370,6212,7067380
1213,6212,5940370,6212,7068190
1213,6212,5940370,6212,7069190
1213,6212,5940370,6212,7069660
1213,6212,5940370,6212,7070660
1213,6212,5940370,6212,7071130
1213,6212,5940370,6212,7072130
1213,6212,5940370,6212,7072450
1213,6212,5940370,6212,7072450
1213,6212,5940370,6212,7073450
1213,6212,5940370,6212,7074260
1213,6212,5940370,6212,7075260
1213,6212,5940510,6212,7075400
1213,6212,5940510,6212,7075730
1213,6212,5940510,6212,7076730
1213,6212,5940510,6212,7077380
1213,6212,5940510,6212,7078380
1213,6212,5940510,6212,7079380
1213,6212,5940510,6212,7080190
1213,6212,5940510,6212,7081000
1213,6212,5940510,6212,7081470
1213,6212,5940510,6212,7082280
1213,6212,5940510,6212,7082750
1213,6212,5940510,6212,7083070
1213,6212,5940510,6212,7084070
1213,6212,5940510,6212,7084880
1213,6212,5940510,6212,7085200
1213,6212,5940510,6212,7093200
1213,6212,5940510,6212,7094010
1213,6212,5940510,6212,7094010
1213,6212,5940510,6212,7095010
1213,6212,5940510,6212,7095480
1213,6212,5940510,6212,7095950
1213,6212,5940510,6212,7096180
1213,6212,5940510,6212,7097180
1213,6212,5940510,6212,7097990
1213,6212,5940510,6212,7098800
1213,6212,5940510,6212,7099260
1213,6212,5940510,6212,7099730
1213,6212,5940510,6212,7100730
1213,6212,5940510,6212,7101380
1213,6212,5940510,6212,7105380
1213,6212,5940510,6212,7106380
1213,6212,5940510,6212,7107380
1213,6212,5940510,6212,7107700
1213,6212,5940510,6212,7108700
1213,6212,5940510,6212,7109700
1213,6212,5940510,6212,7110700
1213,6212,5940510,6212,7111700
1213,6212,5940510,6212,7112070
1213,6212,5940510,6212,7112540
1213,6212,5940510,6212,7113540
1213,6212,5940510,6212,7114350
1213,6212,5940510,6212,7115000
1213,6212,5940510,6212,7117000
1213,6212,5940510,6212,7117230
1213,6212,5940510,6212,7118230
1213,6212,5940510,6212,7118700
1213,6212,5940510,6212,7119170
1213,6212,5940510,6212,7119390
1213,6212,5940510,6212,7120390
1213,6212,5940510,6212,7121390
1213,6212,5940510,6212,7121710
1213,6212,5940510,6212,7122520
1213,6212,5940510,6212,7123520
1213,6212,5940510,6212,7124520
1213,6212,5940510,6212,7132520
1213,6212,5940510,6212,7133330
1213,6212,5940510,6212,7134330
1213,6212,5940510,6212,7134330
1213,6212,5940510,6212,7134800
1213,6212,5940510,6212,7135800
1213,6212,5940510,6212,7136800
1213,6212,5940510,6212,7137390
1213,6212,5940510,6212,7137860
1213,6212,5940510,6212,7141860
1213,6212,5940510,6212,7142860
1213,6212,5940510,6212,7143130
1213,6212,5940510,6212,7143720
1213,6212,5940510,6212,7144720
1213,6212,5940510,6212,7144720
1213,6212,5940510,6212,7145530
1213,6212,5940510,6212,7146530
1213,6212,5940510,6212,7147000
1213,6212,5940510,6212,7147650
1213,6212,5940510,6212,7148650
1213,6212,5940510,6212,7149460
1213,6212,5940510,6212,7157460
1213,6212,5940510,6212,7157460
1213,6212,5940510,6212,7157460
1213,6212,5940510,6212,7158460
1213,6212,5940510,6212,7158460
1213,6212,5940510,6212,7158460
1213,6212,5940510,6212,7158930
1213,6212,5940510,6212,7159400
1213,6212,5940510,6212,7159870
1213,6212,5940510,6212,7160680
1213,6212,5940510,6212,7161680
1213,6212,5940510,6212,7162150
1213,6212,5940510,6212,7162380
1213,6212,5940670,6212,7162540
1213,6212,5940670,6212,7163350
1213,6212,5940670,6212,7164160
1213,6212,5940670,6212,7164390
1213,6212,5940670,6212,7165390
1213,6212,5940670,6212,7166200
1213,6212,5940670,6212,7167200
1213,6212,5940670,6212,7167660
1213,6212,5940670,6212,7168660
1213,6212,5940670,6212,7168660
1213,6212,5940670,6212,7169660
1213,6212,5940670,6212,7169980
1213,6212,5940670,6212,7177980
1213,6212,5940670,6212,7177980
1213,6212,5940670,6212,7179980
1213,6212,5940670,6212,7180980
1213,6212,5940670,6212,7180980
1213,6212,5940670,6212,7180980
1213,6212,5940670,6212,7181450
1213,6212,5940670,6212,7183450
1213,6212,5940670,6212,7183450
1213,6212,5940670,6212,7184450
1213,6212,5940670,6212,7184920
1213,6212,5940990,6212,7185240
1213,6212,5940990,6212,7185460
1213,6212,5940990,6212,7186460
1213,6212,5940990,6212,7186460
1213,6212,5940990,6212,7187460
1213,6212,5940990,6212,7188460
1213,6212,5940990,6212,7189460
1213,6212,5940990,6212,7190460
1213,6212,5940990,6212,7198460
1213,6212,5940990,6212,7198930
1213,6212,5940990,6212,7199930
1213,6212,5940990,6212,7200520
1213,6212,5940990,6212,7201520
1213,6212,5940990,6212,7202520
1213,6212,5940990,6212,7203170
1213,6212,5940990,6212,7203640
1213,6212,5940990,6212,7203640
1213,6212,5940990,6212,7204640
1213,6212,5940990,6212,7205640
1213,6212,5940990,6212,7206640
1213,6212,5940990,6212,7207640
1213,6212,5940990,6212,7207640
1213,6212,5940990,6212,7208640
1213,6212,5940990,6212,7209640
1213,6212,5940990,6212,7210110
1213,6212,5940990,6212,7218110
1213,6212,5940990,6212,7218920
1213,6212,5940990,6212,7219920
1213,6212,5940990,6212,7220920
1213,6212,5940990,6212,7221570
1213,6212,5940990,6212,7221890
1213,6212,5940990,6212,7222890
1213,6212,5940990,6212,7223890
1213,6212,5940990,6212,7224890
1213,6212,5940990,6212,7225440
1213,6212,5940990,6212,7226440
1213,6212,5940990,6212,7226440
1213,6212,5940990,6212,7227440
1213,6212,5940990,6212,7229440
1213,6212,5940990,6212,7229760
1213,6212,5940990,6212,7230350
1213,6212,5940990,6212,7231350
1213,6212,5940990,6212,7232160
1213,6212,5940990,6212,7233160
1213,6212,5940990,6212,7234160
1213,6212,5940990,6212,7235160
1213,6212,5940990,6212,7236160
1213,6212,5940990,6212,7237160
1213,6212,5940990,6212,7238160
1213,6212,5940990,6212,7242160
1213,6212,5940990,6212,7242970
1213,6212,5940990,6212,7243780
1213,6212,5940990,6212,7244780
1213,6212,5940990,6212,7245330
1213,6212,5940990,6212,7249330
1213,6212,5940990,6212,7249330
1213,6212,5940990,6212,7250330
1213,6212,5940990,6212,7251330
1213,6212,5940990,6212,7251660
1213,6212,5940990,6212,7252660
1213,6212,5940990,6212,7253660
1213,6212,5940990,6212,7253660
1213,6212,5940990,6212,7253660
1213,6212,5940990,6212,7254130
1213,6212,5940990,6212,7255130
1213,6212,5940990,6212,7256130
1213,6212,5940990,6212,7257130
1213,6212,5940990,6212,7258130
1213,6212,5940990,6212,7258600
1213,6212,5940990,6212,7258920
1213,6212,5940990,6212,7259400
1213,6212,5940990,6212,7260400
1213,6212,5940990,6212,7260880
1213,6212,5940990,6212,7261880
1213,6212,5940990,6212,7261880
1213,6212,5940990,6212,7261880
1213,6212,5940990,6212,7262880
1213,6212,5940990,6212,7263880
1213,6212,5940990,6212,7267880
1213,6212,5940990,6212,7268880
1213,6212,5940990,6212,7269470
1213,6212,5940990,6212,7270120
1213,6212,5940990,6212,7271120
1213,6212,5940990,6212,7271930
1213,6212,5940990,6212,7272740
1213,6212,5940990,6212,7280740
1213,6212,5940990,6212,7281740
1213,6212,5940990,6212,7282060
1213,6212,5940990,6212,7282520
1213,6212,5940990,6212,7283330
1213,6212,5940990,6212,7283330
