ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_901b-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-used_nodes,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_901b-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-used_gpus,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_901b-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-used_gpu_milli,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_901b-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-total_gpus,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_901b-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-arrived_gpu_milli
1213,6212,5753460,6212,6679970
1213,6212,5753460,6212,6680970
1213,6212,5753460,6212,6681200
1213,6212,5753460,6212,6682200
1213,6212,5753460,6212,6683010
1213,6212,5753460,6212,6684010
1213,6212,5753460,6212,6684820
1213,6212,5753460,6212,6685820
1213,6212,5753460,6212,6686630
1213,6212,5753460,6212,6687630
1213,6212,5753460,6212,6687630
1213,6212,5753460,6212,6688630
1213,6212,5753460,6212,6689100
1213,6212,5753460,6212,6689570
1213,6212,5753460,6212,6689800
1213,6212,5753460,6212,6690800
1213,6212,5753460,6212,6691800
1213,6212,5753460,6212,6692800
1213,6212,5753460,6212,6692800
1213,6212,5753460,6212,6693800
1213,6212,5753460,6212,6694270
1213,6212,5753460,6212,6695270
1213,6212,5753460,6212,6696270
1213,6212,5753460,6212,6696730
1213,6212,5753460,6212,6697540
1213,6212,5753460,6212,6698190
1213,6212,5753460,6212,6699190
1213,6212,5753460,6212,6699510
1213,6212,5753460,6212,6700510
1213,6212,5753460,6212,6701510
1213,6212,5753460,6212,6702320
1213,6212,5753460,6212,6703130
1213,6212,5753460,6212,6704130
1213,6212,5753460,6212,6704780
1213,6212,5753460,6212,6705780
1213,6212,5753460,6212,6706780
1213,6212,5753460,6212,6707780
1213,6212,5753460,6212,6708780
1213,6212,5753460,6212,6709780
1213,6212,5753460,6212,6709780
1213,6212,5753460,6212,6710590
1213,6212,5753460,6212,6711590
1213,6212,5753460,6212,6711590
1213,6212,5753620,6212,6711750
1213,6212,5753940,6212,6712070
1213,6212,5753940,6212,6712070
1213,6212,5754100,6212,6712230
1213,6212,5754100,6212,6713230
1213,6212,5754100,6212,6714230
1213,6212,5754100,6212,6715230
1213,6212,5754100,6212,6716230
1213,6212,5754100,6212,6717040
1213,6212,5754100,6212,6725040
1213,6212,5754100,6212,6725040
1213,6212,5754100,6212,6726040
1213,6212,5754100,6212,6726690
1213,6212,5754100,6212,6726690
1213,6212,5754100,6212,6727690
1213,6212,5754100,6212,6728150
1213,6212,5754100,6212,6728700
1213,6212,5754100,6212,6729700
1213,6212,5754100,6212,6730700
1213,6212,5754100,6212,6731700
1213,6212,5754100,6212,6732700
1213,6212,5754100,6212,6732700
1213,6212,5754100,6212,6733700
1213,6212,5754100,6212,6734700
1213,6212,5754100,6212,6735170
1213,6212,5754100,6212,6735980
1213,6212,5754100,6212,6736980
1213,6212,5754100,6212,6737980
1213,6212,5754100,6212,6737980
1213,6212,5754100,6212,6738980
1213,6212,5754100,6212,6739200
1213,6212,5754100,6212,6740200
1213,6212,5754100,6212,6740200
1213,6212,5754100,6212,6741010
1213,6212,5754100,6212,6741660
1213,6212,5754100,6212,6742210
1213,6212,5754100,6212,6743210
1213,6212,5754100,6212,6744210
1213,6212,5754100,6212,6745210
1213,6212,5754100,6212,6746210
1213,6212,5755100,6212,6747210
1213,6212,5755100,6212,6747530
1213,6212,5755100,6212,6748530
1213,6212,5755100,6212,6748530
1213,6212,5755100,6212,6749530
1213,6212,5755100,6212,6750530
1213,6212,5755100,6212,6751530
1213,6212,5755100,6212,6752180
1213,6212,5755260,6212,6752340
1213,6212,5755260,6212,6753340
1213,6212,5755260,6212,6753340
1213,6212,5755260,6212,6754340
1213,6212,5755260,6212,6755340
1213,6212,5755260,6212,6756340
1213,6212,5755260,6212,6756990
1213,6212,5755260,6212,6757990
1213,6212,5755260,6212,6758460
1213,6212,5755260,6212,6759460
1213,6212,5755260,6212,6760460
1213,6212,5755260,6212,6760460
1213,6212,5755260,6212,6760460
1213,6212,5755260,6212,6761010
1213,6212,5755260,6212,6762010
1213,6212,5755260,6212,6762010
1213,6212,5755260,6212,6762480
1213,6212,5755260,6212,6762480
1213,6212,5755260,6212,6763480
1213,6212,5755260,6212,6764290
1213,6212,5755260,6212,6764760
1213,6212,5755260,6212,6764760
1213,6212,5755260,6212,6765230
1213,6212,5755260,6212,6765460
1213,6212,5755260,6212,6766460
1213,6212,5755260,6212,6766460
1213,6212,5755260,6212,6766460
1213,6212,5755260,6212,6767460
1213,6212,5755260,6212,6767930
1213,6212,5755260,6212,6768260
1213,6212,5755260,6212,6769260
1213,6212,5755260,6212,6770260
1213,6212,5755260,6212,6771260
1213,6212,5755260,6212,6772260
1213,6212,5755260,6212,6773260
1213,6212,5755260,6212,6774260
1213,6212,5755260,6212,6774910
1213,6212,5755260,6212,6775910
1213,6212,5755260,6212,6776910
1213,6212,5755260,6212,6777910
1213,6212,5755260,6212,6778910
1213,6212,5755260,6212,6779910
1213,6212,5755260,6212,6780910
1213,6212,5755260,6212,6781910
1213,6212,5755260,6212,6782910
1213,6212,5755260,6212,6783720
1213,6212,5755260,6212,6784190
1213,6212,5755370,6212,6784300
1213,6212,5755370,6212,6785300
1213,6212,5755370,6212,6785760
1213,6212,5755370,6212,6786760
1213,6212,5755370,6212,6787760
1213,6212,5755370,6212,6788410
1213,6212,5755370,6212,6789410
1213,6212,5755370,6212,6790410
1213,6212,5755370,6212,6790730
1213,6212,5755370,6212,6791050
1213,6212,5755370,6212,6791860
1213,6212,5755370,6212,6792670
1213,6212,5755370,6212,6793670
1213,6212,5755370,6212,6793670
1213,6212,5755370,6212,6794670
1213,6212,5755370,6212,6795480
1213,6212,5755370,6212,6796480
1213,6212,5755370,6212,6797480
1213,6212,5755370,6212,6798480
1213,6212,5755370,6212,6799480
1213,6212,5755370,6212,6800480
1213,6212,5755370,6212,6801130
1213,6212,5755370,6212,6801680
1213,6212,5755370,6212,6802230
1213,6212,5755370,6212,6802700
1213,6212,5755370,6212,6803510
1213,6212,5755370,6212,6804510
1213,6212,5755370,6212,6805320
1213,6212,5755370,6212,6806320
1213,6212,5755370,6212,6807320
1213,6212,5755370,6212,6808130
1213,6212,5755370,6212,6808940
1213,6212,5755370,6212,6809940
1213,6212,5755370,6212,6810310
1213,6212,5755370,6212,6811310
1213,6212,5755370,6212,6812310
1213,6212,5755370,6212,6812780
1213,6212,5755370,6212,6813780
1213,6212,5755370,6212,6814780
1213,6212,5755370,6212,6815240
1213,6212,5755370,6212,6815560
1213,6212,5755370,6212,6815560
1213,6212,5755370,6212,6816210
1213,6212,5755370,6212,6817210
1213,6212,5755370,6212,6818020
1213,6212,5755370,6212,6818830
1213,6212,5755370,6212,6819380
1213,6212,5755690,6212,6819700
1213,6212,5755690,6212,6820700
1213,6212,5755690,6212,6820700
1213,6212,5755690,6212,6821700
1213,6212,5755690,6212,6822510
1213,6212,5755690,6212,6823510
1213,6212,5755690,6212,6823510
1213,6212,5755690,6212,6824510
1213,6212,5755690,6212,6824880
1213,6212,5755690,6212,6825350
1213,6212,5755690,6212,6826160
1213,6212,5755690,6212,6826970
1213,6212,5755690,6212,6827440
1213,6212,5755690,6212,6828440
1213,6212,5755690,6212,6829440
1213,6212,5755690,6212,6830440
1213,6212,5755690,6212,6830910
1213,6212,5755690,6212,6831910
1213,6212,5755690,6212,6832230
1213,6212,5755690,6212,6833040
1213,6212,5755690,6212,6833850
1213,6212,5755690,6212,6834500
1213,6212,5755690,6212,6835500
1213,6212,5755690,6212,6835970
1213,6212,5755690,6212,6836620
1213,6212,5755690,6212,6836620
1213,6212,5755690,6212,6836620
1213,6212,5755690,6212,6837620
1213,6212,5755690,6212,6838620
1213,6212,5755690,6212,6839620
1213,6212,5755690,6212,6840620
1213,6212,5755690,6212,6841080
1213,6212,5755690,6212,6841450
1213,6212,5755690,6212,6842450
1213,6212,5755690,6212,6843450
1213,6212,5755690,6212,6843450
1213,6212,5755690,6212,6844450
1213,6212,5755690,6212,6845450
1213,6212,5755690,6212,6846260
1213,6212,5755690,6212,6850260
1213,6212,5755690,6212,6851260
1213,6212,5755690,6212,6851260
1213,6212,5755850,6212,6851420
1213,6212,5755850,6212,6851890
1213,6212,5755850,6212,6852700
1213,6212,5755850,6212,6853700
1213,6212,5755850,6212,6854700
1213,6212,5755850,6212,6855020
1213,6212,5755850,6212,6856020
1213,6212,5755850,6212,6856490
1213,6212,5755850,6212,6856720
1213,6212,5755850,6212,6857190
1213,6212,5755850,6212,6858190
1213,6212,5755850,6212,6858510
1213,6212,5755850,6212,6859510
1213,6212,5755850,6212,6859830
1213,6212,5755850,6212,6860150
1213,6212,5755850,6212,6861150
1213,6212,5755850,6212,6861380
1213,6212,5755850,6212,6862380
1213,6212,5755850,6212,6863190
1213,6212,5755850,6212,6864190
1213,6212,5755850,6212,6864650
1213,6212,5755850,6212,6864880
1213,6212,5755850,6212,6865350
1213,6212,5755850,6212,6866350
1213,6212,5755850,6212,6867350
1213,6212,5756010,6212,6867510
1213,6212,5756010,6212,6867980
1213,6212,5756010,6212,6868980
1213,6212,5756010,6212,6869980
1213,6212,5756010,6212,6870450
1213,6212,5756010,6212,6871450
1213,6212,5756010,6212,6872450
1213,6212,5756010,6212,6873450
1213,6212,5756010,6212,6874450
1213,6212,5756010,6212,6875450
1213,6212,5756010,6212,6875680
1213,6212,5756010,6212,6876330
1213,6212,5756010,6212,6877330
1213,6212,5756010,6212,6878330
1213,6212,5756010,6212,6879330
1213,6212,5756010,6212,6880140
1213,6212,5756010,6212,6880460
1213,6212,5756010,6212,6881460
1213,6212,5756010,6212,6882460
1213,6212,5756010,6212,6883460
1213,6212,5756010,6212,6884270
1213,6212,5756010,6212,6884740
1213,6212,5756010,6212,6885740
1213,6212,5756010,6212,6886550
1213,6212,5756010,6212,6886550
1213,6212,5756010,6212,6887550
1213,6212,5756010,6212,6888550
1213,6212,5756010,6212,6889550
1213,6212,5756010,6212,6889550
1213,6212,5756010,6212,6889550
1213,6212,5756010,6212,6890360
1213,6212,5756010,6212,6891360
1213,6212,5756010,6212,6892360
1213,6212,5756010,6212,6892590
1213,6212,5756010,6212,6893590
1213,6212,5756010,6212,6894400
1213,6212,5756010,6212,6895400
1213,6212,5756010,6212,6896400
1213,6212,5756010,6212,6897210
1213,6212,5756010,6212,6898210
1213,6212,5756010,6212,6899210
1213,6212,5756010,6212,6900210
1213,6212,5756010,6212,6900530
1213,6212,5756010,6212,6901340
1213,6212,5756010,6212,6902150
1213,6212,5756010,6212,6903150
1213,6212,5756010,6212,6903960
1213,6212,5756010,6212,6904430
1213,6212,5756010,6212,6905430
1213,6212,5756010,6212,6906430
1213,6212,5756010,6212,6906890
1213,6212,5756010,6212,6907890
1213,6212,5756010,6212,6908890
1213,6212,5756010,6212,6909890
1213,6212,5756010,6212,6910890
1213,6212,5756010,6212,6911700
1213,6212,5756010,6212,6911700
1213,6212,5756010,6212,6912700
1213,6212,5756010,6212,6912700
1213,6212,5756010,6212,6913700
1213,6212,5756010,6212,6914700
1213,6212,5756010,6212,6914700
1213,6212,5756010,6212,6915700
1213,6212,5756010,6212,6916700
1213,6212,5756010,6212,6917700
1213,6212,5756010,6212,6918700
1213,6212,5756010,6212,6919700
1213,6212,5756010,6212,6920700
1213,6212,5756010,6212,6921700
1213,6212,5756010,6212,6922700
1213,6212,5756010,6212,6923700
1213,6212,5756010,6212,6924700
1213,6212,5756010,6212,6925700
1213,6212,5756010,6212,6925930
1213,6212,5756010,6212,6926930
1213,6212,5756010,6212,6926930
1213,6212,5756010,6212,6927930
1213,6212,5756010,6212,6928480
1213,6212,5756010,6212,6928940
1213,6212,5756010,6212,6929940
1213,6212,5756010,6212,6929940
1213,6212,5756010,6212,6930940
1213,6212,5756010,6212,6931400
1213,6212,5756010,6212,6931400
1213,6212,5756010,6212,6931720
1213,6212,5756010,6212,6932720
1213,6212,5756010,6212,6933530
1213,6212,5756010,6212,6934530
1213,6212,5756010,6212,6935530
1213,6212,5756010,6212,6936530
1213,6212,5756010,6212,6937530
1213,6212,5756010,6212,6937530
1213,6212,5756010,6212,6938530
1213,6212,5756010,6212,6939340
1213,6212,5756010,6212,6939570
1213,6212,5756170,6212,6939730
1213,6212,5756170,6212,6940730
1213,6212,5756170,6212,6944730
1213,6212,5756170,6212,6945730
1213,6212,5756170,6212,6946540
1213,6212,5756170,6212,6947540
1213,6212,5756170,6212,6948190
1213,6212,5756170,6212,6949190
1213,6212,5756170,6212,6950190
1213,6212,5756170,6212,6951000
1213,6212,5756170,6212,6952000
1213,6212,5756170,6212,6953000
1213,6212,5756170,6212,6954000
1213,6212,5756170,6212,6954320
1213,6212,5756170,6212,6955320
1213,6212,5756170,6212,6956320
1213,6212,5756170,6212,6956640
1213,6212,5756170,6212,6956960
1213,6212,5756170,6212,6957960
1213,6212,5756170,6212,6957960
1213,6212,5756170,6212,6958960
1213,6212,5756170,6212,6959960
1213,6212,5756170,6212,6960960
1213,6212,5756170,6212,6961960
1213,6212,5756170,6212,6962960
1213,6212,5756170,6212,6963770
1213,6212,5756170,6212,6964770
1213,6212,5756330,6212,6964930
1213,6212,5756330,6212,6965930
1213,6212,5756330,6212,6966400
1213,6212,5756330,6212,6967400
1213,6212,5756330,6212,6968050
1213,6212,5756330,6212,6969050
1213,6212,5756330,6212,6970050
1213,6212,5756330,6212,6970860
1213,6212,5756330,6212,6971670
1213,6212,5756330,6212,6972140
1213,6212,5756330,6212,6972510
1213,6212,5756330,6212,6972830
1213,6212,5756330,6212,6973640
1213,6212,5756330,6212,6974640
1213,6212,5756330,6212,6974960
1213,6212,5756330,6212,6975960
1213,6212,5756330,6212,6976960
1213,6212,5756330,6212,6977960
1213,6212,5756330,6212,6978770
1213,6212,5756330,6212,6979240
1213,6212,5756330,6212,6980240
1213,6212,5756330,6212,6980460
1213,6212,5756330,6212,6981270
1213,6212,5756330,6212,6982080
1213,6212,5756330,6212,6982400
1213,6212,5756330,6212,6983400
1213,6212,5756330,6212,6983870
1213,6212,5756330,6212,6984870
1213,6212,5756330,6212,6985680
1213,6212,5756330,6212,6986680
1213,6212,5756490,6212,6986840
1213,6212,5756490,6212,6987840
1213,6212,5756490,6212,6988840
1213,6212,5756490,6212,6989840
1213,6212,5756490,6212,6990840
1213,6212,5756490,6212,6991170
1213,6212,5756490,6212,6991490
1213,6212,5756490,6212,6992490
1213,6212,5756490,6212,6993490
1213,6212,5756490,6212,6994490
1213,6212,5756490,6212,6995490
1213,6212,5756490,6212,6996490
1213,6212,5756490,6212,6997490
1213,6212,5756490,6212,6998490
1213,6212,5756490,6212,6998960
1213,6212,5756490,6212,6999960
1213,6212,5756490,6212,7000960
1213,6212,5756490,6212,7001610
1213,6212,5756490,6212,7002610
1213,6212,5756490,6212,7003610
1213,6212,5756490,6212,7004610
1213,6212,5756490,6212,7005610
1213,6212,5757490,6212,7006610
1213,6212,5757490,6212,7007610
1213,6212,5757490,6212,7007930
1213,6212,5757490,6212,7008930
1213,6212,5757490,6212,7009930
1213,6212,5757490,6212,7010250
1213,6212,5757490,6212,7010480
1213,6212,5757490,6212,7010710
1213,6212,5757490,6212,7011710
1213,6212,5757490,6212,7011710
1213,6212,5757490,6212,7012710
1213,6212,5757490,6212,7013710
1213,6212,5757490,6212,7014710
1213,6212,5757490,6212,7015710
1213,6212,5757490,6212,7016710
1213,6212,5757490,6212,7017710
1213,6212,5757490,6212,7018710
1213,6212,5757490,6212,7019180
1213,6212,5757490,6212,7020180
1213,6212,5757490,6212,7022180
1213,6212,5757490,6212,7023180
1213,6212,5757490,6212,7023990
1213,6212,5757490,6212,7024990
1213,6212,5757490,6212,7025990
1213,6212,5757490,6212,7026990
1213,6212,5757490,6212,7027460
1213,6212,5757490,6212,7028460
1213,6212,5757490,6212,7028690
1213,6212,5757490,6212,7028690
1213,6212,5757490,6212,7028690
1213,6212,5757490,6212,7029500
1213,6212,5757490,6212,7030500
1213,6212,5757490,6212,7031500
1213,6212,5757490,6212,7031500
1213,6212,5757490,6212,7032500
1213,6212,5757490,6212,7033500
1213,6212,5757490,6212,7034310
1213,6212,5757490,6212,7034630
1213,6212,5757490,6212,7035090
1213,6212,5757490,6212,7036090
1213,6212,5757490,6212,7036410
1213,6212,5757490,6212,7044410
1213,6212,5757490,6212,7045410
1213,6212,5757490,6212,7045880
1213,6212,5757490,6212,7046880
1213,6212,5757490,6212,7047880
1213,6212,5757490,6212,7048880
1213,6212,5757490,6212,7049690
1213,6212,5757490,6212,7050690
1213,6212,5757490,6212,7051240
1213,6212,5757490,6212,7052240
1213,6212,5757490,6212,7053240
1213,6212,5757490,6212,7054240
1213,6212,5757490,6212,7055240
1213,6212,5757490,6212,7056240
1213,6212,5757490,6212,7057240
1213,6212,5757490,6212,7058240
1213,6212,5757490,6212,7059240
1213,6212,5757490,6212,7060240
1213,6212,5757490,6212,7061240
1213,6212,5757490,6212,7062240
1213,6212,5757490,6212,7063240
1213,6212,5757490,6212,7063240
1213,6212,5757490,6212,7064240
1213,6212,5757490,6212,7064240
1213,6212,5757490,6212,7065240
1213,6212,5757490,6212,7066240
1213,6212,5757490,6212,7067240
1213,6212,5757490,6212,7068240
1213,6212,5757490,6212,7069240
1213,6212,5757490,6212,7069240
1213,6212,5757490,6212,7070240
1213,6212,5757490,6212,7071240
1213,6212,5757490,6212,7072240
1213,6212,5757490,6212,7073050
1213,6212,5757490,6212,7074050
1213,6212,5757490,6212,7074050
1213,6212,5757490,6212,7075050
1213,6212,5757490,6212,7075700
1213,6212,5757490,6212,7076700
1213,6212,5757490,6212,7077700
1213,6212,5757490,6212,7078020
1213,6212,5757490,6212,7079020
1213,6212,5757490,6212,7080020
1213,6212,5757490,6212,7080830
1213,6212,5757490,6212,7080830
1213,6212,5757490,6212,7081830
1213,6212,5757490,6212,7082830
1213,6212,5757490,6212,7083830
1213,6212,5757490,6212,7084830
1213,6212,5757490,6212,7085830
1213,6212,5757490,6212,7086640
1213,6212,5757490,6212,7087640
1213,6212,5757490,6212,7087640
1213,6212,5757490,6212,7087640
1213,6212,5757490,6212,7088640
1213,6212,5757490,6212,7089640
1213,6212,5757490,6212,7090640
1213,6212,5757490,6212,7091640
1213,6212,5757490,6212,7092640
1213,6212,5757490,6212,7093640
1213,6212,5757490,6212,7094640
1213,6212,5757490,6212,7095640
1213,6212,5757490,6212,7096100
1213,6212,5757490,6212,7096100
1213,6212,5757490,6212,7097100
1213,6212,5757490,6212,7098100
1213,6212,5758490,6212,7099100
1213,6212,5758490,6212,7099910
1213,6212,5758490,6212,7100910
1213,6212,5758490,6212,7101560
1213,6212,5758490,6212,7102560
1213,6212,5758490,6212,7102560
1213,6212,5758490,6212,7102560
1213,6212,5758490,6212,7103560
1213,6212,5758490,6212,7103790
1213,6212,5758490,6212,7104260
1213,6212,5758490,6212,7105070
1213,6212,5758490,6212,7106070
1213,6212,5758810,6212,7106390
1213,6212,5758810,6212,7107390
1213,6212,5758810,6212,7108200
1213,6212,5758810,6212,7108850
1213,6212,5758810,6212,7109320
1213,6212,5758810,6212,7110320
1213,6212,5758810,6212,7111320
1213,6212,5758810,6212,7111790
1213,6212,5758920,6212,7111900
1213,6212,5758920,6212,7112900
1213,6212,5758920,6212,7113130
1213,6212,5758920,6212,7114130
1213,6212,5758920,6212,7115130
1213,6212,5758920,6212,7116130
1213,6212,5758920,6212,7117130
1213,6212,5758920,6212,7117720
1213,6212,5758920,6212,7117950
1213,6212,5758920,6212,7118950
1213,6212,5758920,6212,7119950
1213,6212,5758920,6212,7120950
1213,6212,5758920,6212,7121950
1213,6212,5758920,6212,7122760
1213,6212,5758920,6212,7123570
1213,6212,5758920,6212,7124570
1213,6212,5758920,6212,7125040
1213,6212,5758920,6212,7126040
1213,6212,5758920,6212,7126510
1213,6212,5758920,6212,7127510
1213,6212,5758920,6212,7128320
1213,6212,5758920,6212,7129320
1213,6212,5758920,6212,7130320
1213,6212,5758920,6212,7131320
1213,6212,5758920,6212,7131320
1213,6212,5758920,6212,7131640
1213,6212,5758920,6212,7132640
1213,6212,5758920,6212,7133640
1213,6212,5758920,6212,7134290
1213,6212,5758920,6212,7135290
1213,6212,5758920,6212,7136290
1213,6212,5758920,6212,7137290
1213,6212,5758920,6212,7137290
1213,6212,5758920,6212,7137290
1213,6212,5758920,6212,7137840
1213,6212,5758920,6212,7138840
1213,6212,5758920,6212,7139840
1213,6212,5758920,6212,7140840
1213,6212,5758920,6212,7141070
1213,6212,5758920,6212,7142070
1213,6212,5758920,6212,7142070
1213,6212,5758920,6212,7143070
1213,6212,5758920,6212,7143540
1213,6212,5758920,6212,7144540
1213,6212,5758920,6212,7145010
1213,6212,5758920,6212,7145470
1213,6212,5758920,6212,7146470
1213,6212,5758920,6212,7146700
1213,6212,5758920,6212,7147020
1213,6212,5758920,6212,7147670
1213,6212,5758920,6212,7148670
1213,6212,5758920,6212,7149670
1213,6212,5758920,6212,7150260
1213,6212,5758920,6212,7150580
1213,6212,5758920,6212,7150580
1213,6212,5758920,6212,7151580
1213,6212,5758920,6212,7152580
1213,6212,5758920,6212,7153580
1213,6212,5758920,6212,7154580
1213,6212,5758920,6212,7155580
1213,6212,5758920,6212,7156580
1213,6212,5758920,6212,7157580
1213,6212,5758920,6212,7158580
1213,6212,5758920,6212,7158810
1213,6212,5758920,6212,7159460
1213,6212,5758920,6212,7160050
1213,6212,5758920,6212,7161050
1213,6212,5758920,6212,7161050
1213,6212,5758920,6212,7162050
1213,6212,5758920,6212,7163050
1213,6212,5758920,6212,7164050
1213,6212,5758920,6212,7165050
1213,6212,5758920,6212,7166050
1213,6212,5758920,6212,7168050
1213,6212,5758920,6212,7169050
1213,6212,5759080,6212,7169210
1213,6212,5759240,6212,7169370
1213,6212,5759240,6212,7169960
1213,6212,5759240,6212,7169960
1213,6212,5759240,6212,7170960
1213,6212,5759240,6212,7171770
1213,6212,5759240,6212,7172090
1213,6212,5759240,6212,7173090
1213,6212,5759240,6212,7174090
1213,6212,5759240,6212,7174090
1213,6212,5759240,6212,7175090
1213,6212,5759240,6212,7176090
1213,6212,5759240,6212,7176320
1213,6212,5759240,6212,7177320
1213,6212,5759240,6212,7178130
1213,6212,5759240,6212,7179130
1213,6212,5759240,6212,7180130
1213,6212,5759240,6212,7181130
1213,6212,5759240,6212,7182130
1213,6212,5759240,6212,7183130
1213,6212,5759240,6212,7184130
1213,6212,5759240,6212,7185130
1213,6212,5759240,6212,7186130
1213,6212,5759240,6212,7187130
1213,6212,5759240,6212,7187600
